4.609061153928938337e-01 1.744823427874919730e-02 8.852134081241314068e-02 7.085075337703873322e-01 4.498083161048483936e-01 1.286147856286674607e-01 1.928557113218017927e-01 1.691112352184881429e-01 6.981715043170220181e-01 7.098659594775649229e-01 4.608856898142272840e-01 2.441265344393215297e-01 6.456753226980820326e-01 8.813471293513586158e-02 7.995244015223459400e-01 7.994267857454385728e-01 3.682911398958075289e-01 6.697794975075206381e-01 5.975184017287881177e-01 6.781529824513116145e-01 5.451361852503636696e-01 2.786136157367096189e-01 6.936399665317970475e-01 3.324004579377953794e-01 1.107574254097598576e-02 4.243991969650608986e-01 8.574197928736821961e-01 8.312116085697949242e-01 2.463864223745073634e-01 7.875103544945705192e-02
4.066698720315610194e-01 3.417598780567241423e-01 5.996879747256727011e-01 3.701349619192014773e-01 5.672568154968865572e-01 1.577668750682581500e-01 3.078950152652555339e-01 2.959424352108758205e-01 4.751825630491932628e-01 6.620446369810054632e-01 9.344112015878589528e-01 5.998377892223977215e-01 7.628680703437578092e-01 5.299007096942263129e-01 9.028489071978271774e-01 3.279241605163614182e-01 7.534885839836746868e-02 9.170150916076656999e-01 9.779763693007844649e-01 8.525146043041296195e-01 1.322699605702533088e-01 8.877171303358432075e-01 1.529200620017679979e-01 2.097158500590456942e-01 9.393231565754027734e-01 9.093843512561857745e-01 3.131859935843834819e-01 2.745690319079913122e-01 6.625778907326126399e-01 9.475741527884228299e-01
2.592683794575550982e-01 3.630051997727000712e-01 5.935826687336420715e-02 2.362892828951397295e-01 1.289714175718384981e-01 9.960618071966224063e-01 6.941784770083780920e-02 4.187467404278231164e-01 3.611212407011640257e-01 8.276673109833050379e-01 7.770533700540469546e-01 6.082371643373738479e-01 9.740882994249950855e-01 7.814009664261134525e-01 8.924141667835816527e-02 3.855365790118522318e-01 7.249904728439414692e-01 9.577275343365105886e-01 3.292759693283534572e-01 8.740961943465235251e-01 5.485603437085267986e-01 9.565221305732773960e-02 1.229086653958312292e-01 8.724110505830836582e-01 6.580332140702114252e-01 9.890712700207410224e-01 4.200462437286461848e-01 9.092560578257979920e-02 9.203162397972097786e-01 8.999768159686987179e-01
9.671206121316822113e-01 2.701734899560244152e-01 4.450617691044411739e-02 8.170838525388984808e-01 8.819038940584655872e-02 8.078990431398622718e-01 8.834923537534217219e-01 7.397755103075277505e-01 8.000721131409551656e-01 5.743586571152424769e-01 3.590477115273550401e-01 7.508794417020537848e-01 7.104880759751511787e-01 4.242169153646693225e-01 3.491548794916383702e-01 1.791518462935826062e-02 3.608703256098924061e-01 9.732554317893715723e-02 6.520531498478518984e-01 9.793752336680195958e-01 1.345813261889131640e-01 9.087516610937549366e-01 9.839513216921174088e-01 4.684141239450388960e-01 4.751219413993806873e-01 1.037764167756141109e-01 6.427324709069770492e-01 6.901588877137918576e-01 7.405856936142561908e-01 8.225806566923564711e-01
7.458830756274531515e-01 7.431013380559962078e-01 1.935172099504718357e-01 1.254384323004944513e-01 3.212044663570250425e-01 4.205602628117643960e-02 1.450542556275402628e-02 3.422037924013909826e-01 7.544334593468324801e-01 4.345900551171881787e-01 6.629594501257959349e-01 2.810019507804922823e-01 8.843158816250618059e-01 3.856288263702092323e-01 4.475449345222338726e-01 4.434144143323828224e-01 6.347704295806466668e-01 4.120482751333168769e-01 6.855470618009773531e-02 9.739153005396304907e-01 4.804650532596199675e-01 9.295084667896653663e-01 8.002990662786575449e-01 7.726984752624561636e-01 1.240160476029289471e-01 2.585296000892247648e-01 2.636974052629215137e-01 6.034025967270508772e-01 2.563350579751155767e-02 8.108081198219309060e-01
1.530062493121497891e-02 8.610622622447418051e-01 1.705858583644458415e-01 8.166328253946115723e-01 4.986786992289116149e-02 9.104030135337447538e-01 5.101655183623329259e-01 5.718045641346863883e-01 7.372547367367185966e-01 3.934990268116761447e-01 5.006425668845835286e-01 9.468441429313627644e-01 2.910423231495549157e-01 7.341990507615677730e-01 5.033909424413461897e-01 7.232526898139596261e-01 3.759878923865372924e-01 3.833682674440741511e-02 9.617298396277894623e-01 5.604194787509414466e-01 4.473102455587768533e-01 2.123182666360410309e-01 6.612164100221560314e-01 1.524141113469068554e-01 2.995811895063844599e-01 6.403013346802155503e-01 2.399262593744251326e-01 4.638009075312372609e-01 8.745416330143850336e-01 9.370378893624724537e-01
5.353639562650622796e-01 6.258426257388838287e-02 9.030686172044609661e-01 8.911437580251371227e-01 7.415516135167734557e-01 3.086540702606368480e-01 5.060243317353313453e-01 7.819415798849941313e-01 8.260166366887824463e-01 1.940873816811189423e-01 8.192200345719791166e-01 8.892108975105518232e-01 5.731999216921598306e-01 8.733719008930436178e-01 4.501759300795428187e-01 8.875484422949901919e-01 2.590852509060294073e-01 3.450819143329443284e-01 4.349539074560659913e-01 3.918236193364887932e-01 6.908250878752745239e-01 8.556308429623872280e-01 9.331823066527664690e-01 3.778765770031190518e-01 6.787139468854572755e-01 2.962202398615424448e-01 9.811160886447294338e-01 3.183309573953041482e-01 9.098420815381174087e-01 1.799682141901799426e-01
4.799981850785970394e-01 4.167759315514258933e-01 8.592369793787302257e-02 6.871756029531772558e-02 6.244983173123859199e-01 8.763973504607300846e-01 3.669677420883509233e-01 8.445773366710703778e-01 4.350208041802823278e-01 2.922331152527708475e-01 6.740628383251956457e-02 1.851998656118680753e-02 2.756250710178013152e-01 2.341344589149784161e-01 1.368514692923757936e-01 9.157457329063817264e-01 3.469734235011878720e-02 6.251163392263240359e-01 5.682425020637470459e-01 5.512445578625813081e-02 2.323054172095820880e-01 8.653579265494237838e-01 9.591285224757492012e-01 6.391388757469375070e-01 6.667174713421456511e-01 3.369615446211104981e-02 2.830545975338079057e-01 6.310331939787492406e-01 2.236694715738689609e-01 5.504638736671779720e-01
7.969462477751459994e-01 5.295209667312910096e-01 1.975538979302693399e-01 1.481827741688335198e-02 1.668347359488714376e-01 6.110311407840935960e-01 5.397005302076617328e-01 1.029979894056720635e-01 8.870898906316038168e-01 4.851606170189961542e-01 7.433704329086767704e-01 5.323009042973854132e-01 8.061182436107102722e-01 7.119156289741441768e-01 3.982169998534657029e-01 9.109755271265931320e-01 4.351062875177352796e-01 4.002049340292238577e-01 5.977412327454448837e-01 3.116777444264404728e-01 5.636785246548361439e-01 9.726462027229632046e-01 4.388594810071515528e-01 4.975212397204763493e-01 3.845505819400450997e-01 7.733307904138712052e-01 1.717356474625663099e-01 2.647791228126936680e-01 6.492411347414447365e-01 5.067804896853972396e-01
5.951072235067833560e-01 4.753242103820318754e-01 8.831987032032736495e-01 3.340310446354273211e-01 1.354564847923572790e-01 6.435047859497596834e-01 9.813858499062456664e-01 2.973427300387873062e-01 1.068453381052631990e-01 3.430166146595856613e-01 7.629797574679768601e-01 2.576917836699410547e-01 4.350739449796686698e-01 2.598898899187411793e-01 6.886680636349780116e-01 9.149159745412948075e-01 6.798781272768769091e-01 9.418058515756169147e-01 8.907602587338149247e-01 3.728655517887276005e-01 5.429604285542959374e-01 3.026600106919251632e-01 4.788527587726713053e-01 5.873559924441135172e-01 7.254030748131901074e-01 3.867652134007513176e-01 3.019299814591995812e-01 3.796207308625476617e-01 8.783492795905353256e-01 8.581204248004952184e-01
